x,y,LOCAL_DAY,VISIBILITY,WINDCHILL_FLAG,HUMIDEX,ID,PROVINCE_CODE,STATION_NAME,HUMIDEX_FLAG,TEMP_FLAG,PRECIP_AMOUNT_FLAG,VISIBILITY_FLAG,STATION_PRESSURE_FLAG,RELATIVE_HUMIDITY,WINDCHILL,DEW_POINT_TEMP_FLAG,LOCAL_YEAR,WEATHER_FRE_DESC,WEATHER_ENG_DESC,LOCAL_HOUR,STATION_PRESSURE,PRECIP_AMOUNT,UTC_YEAR,TEMP,RELATIVE_HUMIDITY_FLAG,LOCAL_DATE,LOCAL_MONTH,UTC_DAY,WIND_DIRECTION_FLAG,CLIMATE_IDENTIFIER,WIND_SPEED,WIND_DIRECTION,UTC_MONTH,DEW_POINT_TEMP,WIND_SPEED_FLAG,UTC_DATE
-76.59944444444444,44.223333333333336,18,,,36,6104142.2020.7.18.16,ON,KINGSTON CLIMATE,,,,,,64,,,2020,ND,NA,16,100.37,0,2020,28.2,,2020-07-18 16:00:00,7,18,,6104142,19,21,7,20.8,,2020-07-18T21:00:00
-76.59944444444444,44.223333333333336,18,,,36,6104142.2020.7.18.17,ON,KINGSTON CLIMATE,,,,,,79,,,2020,ND,NA,17,100.32,0,2020,26.4,,2020-07-18 17:00:00,7,18,,6104142,20,19,7,22.4,,2020-07-18T22:00:00
-76.59944444444444,44.223333333333336,18,,,35,6104142.2020.7.18.18,ON,KINGSTON CLIMATE,,,,,,80,,,2020,ND,NA,18,100.25,0,2020,25.4,,2020-07-18 18:00:00,7,18,,6104142,17,20,7,21.8,,2020-07-18T23:00:00
-76.59944444444444,44.223333333333336,18,,,34,6104142.2020.7.18.19,ON,KINGSTON CLIMATE,,,,,,85,,,2020,ND,NA,19,100.14,0,2020,24.6,,2020-07-18 19:00:00,7,19,,6104142,17,19,7,21.9,,2020-07-19T00:00:00
-76.59944444444444,44.223333333333336,18,,,33,6104142.2020.7.18.20,ON,KINGSTON CLIMATE,,,,,,85,,,2020,ND,NA,20,100.22,0,2020,24.1,,2020-07-18 20:00:00,7,19,,6104142,7,23,7,21.4,,2020-07-19T01:00:00
-76.59944444444444,44.223333333333336,18,,,32,6104142.2020.7.18.21,ON,KINGSTON CLIMATE,,,,,,82,,,2020,ND,NA,21,100.26,0,2020,23.8,,2020-07-18 21:00:00,7,19,,6104142,5,22,7,20.5,,2020-07-19T02:00:00
-76.59944444444444,44.223333333333336,18,,,33,6104142.2020.7.18.22,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,22,100.2,0,2020,23.1,,2020-07-18 22:00:00,7,19,,6104142,9,18,7,23.1,,2020-07-19T03:00:00
-76.59944444444444,44.223333333333336,18,,,34,6104142.2020.7.18.23,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,23,100.19,0,2020,23.4,,2020-07-18 23:00:00,7,19,,6104142,6,21,7,23.4,,2020-07-19T04:00:00
-76.59944444444444,44.223333333333336,19,,,35,6104142.2020.7.19.0,ON,KINGSTON CLIMATE,,,,,,98,,,2020,ND,NA,0,100.14,0,2020,23.9,,2020-07-19 00:00:00,7,19,,6104142,4,21,7,23.6,,2020-07-19T05:00:00
-76.59944444444444,44.223333333333336,19,,,35,6104142.2020.7.19.1,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,1,100.03,0,2020,23.8,,2020-07-19 01:00:00,7,19,,6104142,14,18,7,23.8,,2020-07-19T06:00:00
-76.59944444444444,44.223333333333336,19,,,35,6104142.2020.7.19.2,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,2,99.98,0,2020,23.7,,2020-07-19 02:00:00,7,19,,6104142,19,19,7,23.7,,2020-07-19T07:00:00
-76.59944444444444,44.223333333333336,19,,,34,6104142.2020.7.19.3,ON,KINGSTON CLIMATE,,,,,,94,,,2020,ND,NA,3,100.0,0,2020,23.7,,2020-07-19 03:00:00,7,19,,6104142,12,22,7,22.6,,2020-07-19T08:00:00
-76.59944444444444,44.223333333333336,19,,,33,6104142.2020.7.19.4,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,4,99.96,0,2020,23.1,,2020-07-19 04:00:00,7,19,,6104142,11,20,7,23.1,,2020-07-19T09:00:00
-76.59944444444444,44.223333333333336,19,,,34,6104142.2020.7.19.5,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,5,99.94,0,2020,23.4,,2020-07-19 05:00:00,7,19,,6104142,13,19,7,23.4,,2020-07-19T10:00:00
-76.59944444444444,44.223333333333336,19,,,34,6104142.2020.7.19.6,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,6,99.92,0,2020,23.6,,2020-07-19 06:00:00,7,19,,6104142,15,19,7,23.6,,2020-07-19T11:00:00
-76.59944444444444,44.223333333333336,19,,,36,6104142.2020.7.19.7,ON,KINGSTON CLIMATE,,,,,,96,,,2020,ND,NA,7,99.88,0,2020,24.9,,2020-07-19 07:00:00,7,19,,6104142,17,19,7,24.1,,2020-07-19T12:00:00
-76.59944444444444,44.223333333333336,19,,,35,6104142.2020.7.19.8,ON,KINGSTON CLIMATE,,,,,,81,,,2020,ND,NA,8,99.88,0,2020,25.7,,2020-07-19 08:00:00,7,19,,6104142,20,21,7,22.2,,2020-07-19T13:00:00
-76.59944444444444,44.223333333333336,19,,,36,6104142.2020.7.19.9,ON,KINGSTON CLIMATE,,,,,,83,,,2020,ND,NA,9,99.79,0,2020,25.9,,2020-07-19 09:00:00,7,19,,6104142,23,19,7,22.7,,2020-07-19T14:00:00
-76.59944444444444,44.223333333333336,19,,,37,6104142.2020.7.19.10,ON,KINGSTON CLIMATE,,,,,,81,,,2020,ND,NA,10,99.76,0,2020,26.6,,2020-07-19 10:00:00,7,19,,6104142,26,19,7,23.1,,2020-07-19T15:00:00
-76.59944444444444,44.223333333333336,19,,,39,6104142.2020.7.19.11,ON,KINGSTON CLIMATE,,,,,,80,,,2020,ND,NA,11,99.71,0,2020,28.0,,2020-07-19 11:00:00,7,19,,6104142,23,20,7,24.1,,2020-07-19T16:00:00
-76.59944444444444,44.223333333333336,19,,,39,6104142.2020.7.19.12,ON,KINGSTON CLIMATE,,,,,,87,,,2020,ND,NA,12,99.69,0,2020,27.0,,2020-07-19 12:00:00,7,19,,6104142,26,19,7,24.7,,2020-07-19T17:00:00
-76.59944444444444,44.223333333333336,19,,,40,6104142.2020.7.19.13,ON,KINGSTON CLIMATE,,,,,,87,,,2020,ND,NA,13,99.69,0,2020,27.5,,2020-07-19 13:00:00,7,19,,6104142,20,20,7,25.1,,2020-07-19T18:00:00
-76.59944444444444,44.223333333333336,19,,,40,6104142.2020.7.19.14,ON,KINGSTON CLIMATE,,,,,,97,,,2020,ND,NA,14,99.67,0,2020,26.6,,2020-07-19 14:00:00,7,19,,6104142,18,20,7,26.1,,2020-07-19T19:00:00
-76.59944444444444,44.223333333333336,19,,,39,6104142.2020.7.19.15,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,15,99.52,1,2020,25.9,,2020-07-19 15:00:00,7,19,,6104142,18,21,7,25.9,,2020-07-19T20:00:00
-76.59944444444444,44.223333333333336,19,,,40,6104142.2020.7.19.16,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,16,99.54,0.4,2020,26.4,,2020-07-19 16:00:00,7,19,,6104142,18,24,7,26.4,,2020-07-19T21:00:00
-76.59944444444444,44.223333333333336,19,,,37,6104142.2020.7.19.17,ON,KINGSTON CLIMATE,,,,,,83,,,2020,ND,NA,17,99.59,0,2020,26.2,,2020-07-19 17:00:00,7,19,,6104142,27,24,7,23.1,,2020-07-19T22:00:00
-76.59944444444444,44.223333333333336,19,,,35,6104142.2020.7.19.18,ON,KINGSTON CLIMATE,,,,,,79,,,2020,ND,NA,18,99.51,0,2020,26.0,,2020-07-19 18:00:00,7,19,,6104142,21,24,7,22.0,,2020-07-19T23:00:00
-76.59944444444444,44.223333333333336,19,,,35,6104142.2020.7.19.19,ON,KINGSTON CLIMATE,,,,,,83,,,2020,ND,NA,19,99.55,0,2020,25.2,,2020-07-19 19:00:00,7,20,,6104142,24,24,7,22.2,,2020-07-20T00:00:00
-76.59944444444444,44.223333333333336,19,,,35,6104142.2020.7.19.20,ON,KINGSTON CLIMATE,,,,,,91,,,2020,ND,NA,20,99.56,0,2020,24.7,,2020-07-19 20:00:00,7,20,,6104142,16,21,7,23.0,,2020-07-20T01:00:00
-76.59944444444444,44.223333333333336,19,,,35,6104142.2020.7.19.21,ON,KINGSTON CLIMATE,,,,,,97,,,2020,ND,NA,21,99.59,0,2020,24.2,,2020-07-19 21:00:00,7,20,,6104142,16,21,7,23.7,,2020-07-20T02:00:00
-76.59944444444444,44.223333333333336,19,,,36,6104142.2020.7.19.22,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,22,99.56,0,2020,24.4,,2020-07-19 22:00:00,7,20,,6104142,21,21,7,24.4,,2020-07-20T03:00:00
-76.59944444444444,44.223333333333336,19,,,36,6104142.2020.7.19.23,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,23,99.59,0,2020,24.4,,2020-07-19 23:00:00,7,20,,6104142,15,21,7,24.4,,2020-07-20T04:00:00
-76.59944444444444,44.223333333333336,20,,,36,6104142.2020.7.20.0,ON,KINGSTON CLIMATE,,,,,,99,,,2020,ND,NA,0,99.56,0,2020,24.6,,2020-07-20 00:00:00,7,20,,6104142,24,24,7,24.5,,2020-07-20T05:00:00
-76.59944444444444,44.223333333333336,20,,,35,6104142.2020.7.20.1,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,1,99.55,0,2020,24.1,,2020-07-20 01:00:00,7,20,,6104142,18,25,7,24.1,,2020-07-20T06:00:00
-76.59944444444444,44.223333333333336,20,,,34,6104142.2020.7.20.2,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,2,99.59,0,2020,23.6,,2020-07-20 02:00:00,7,20,,6104142,14,25,7,23.6,,2020-07-20T07:00:00
-76.59944444444444,44.223333333333336,20,,,34,6104142.2020.7.20.3,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,3,99.62,0,2020,23.2,,2020-07-20 03:00:00,7,20,,6104142,14,24,7,23.2,,2020-07-20T08:00:00
-76.59944444444444,44.223333333333336,20,,,32,6104142.2020.7.20.4,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,4,99.71,0,2020,22.4,,2020-07-20 04:00:00,7,20,,6104142,11,25,7,22.4,,2020-07-20T09:00:00
-76.59944444444444,44.223333333333336,20,,,32,6104142.2020.7.20.5,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,5,99.77,0,2020,22.1,,2020-07-20 05:00:00,7,20,,6104142,9,25,7,22.1,,2020-07-20T10:00:00
-76.59944444444444,44.223333333333336,20,,,33,6104142.2020.7.20.6,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,6,99.8,0,2020,22.9,,2020-07-20 06:00:00,7,20,,6104142,13,24,7,22.9,,2020-07-20T11:00:00
-76.59944444444444,44.223333333333336,20,,,34,6104142.2020.7.20.7,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,7,99.84,0,2020,23.3,,2020-07-20 07:00:00,7,20,,6104142,15,22,7,23.3,,2020-07-20T12:00:00
-76.59944444444444,44.223333333333336,20,,,36,6104142.2020.7.20.8,ON,KINGSTON CLIMATE,,,,,,93,,,2020,ND,NA,8,99.86,0,2020,24.9,,2020-07-20 08:00:00,7,20,,6104142,18,23,7,23.7,,2020-07-20T13:00:00
-76.59944444444444,44.223333333333336,20,,,34,6104142.2020.7.20.9,ON,KINGSTON CLIMATE,,,,,,79,,,2020,ND,NA,9,99.86,0,2020,25.5,,2020-07-20 09:00:00,7,20,,6104142,19,22,7,21.5,,2020-07-20T14:00:00
-76.59944444444444,44.223333333333336,20,,,35,6104142.2020.7.20.10,ON,KINGSTON CLIMATE,,,,,,72,,,2020,ND,NA,10,99.87,0,2020,26.7,,2020-07-20 10:00:00,7,20,,6104142,17,22,7,21.2,,2020-07-20T15:00:00
-76.59944444444444,44.223333333333336,20,,,36,6104142.2020.7.20.11,ON,KINGSTON CLIMATE,,,,,,70,,,2020,ND,NA,11,99.86,0,2020,27.2,,2020-07-20 11:00:00,7,20,,6104142,23,21,7,21.1,,2020-07-20T16:00:00
-76.59944444444444,44.223333333333336,20,,,37,6104142.2020.7.20.12,ON,KINGSTON CLIMATE,,,,,,70,,,2020,ND,NA,12,99.84,0,2020,27.7,,2020-07-20 12:00:00,7,20,,6104142,27,20,7,21.6,,2020-07-20T17:00:00
-76.59944444444444,44.223333333333336,20,,,34,6104142.2020.7.20.13,ON,KINGSTON CLIMATE,,,,,,60,,,2020,ND,NA,13,99.85,0,2020,27.3,,2020-07-20 13:00:00,7,20,,6104142,25,23,7,19.0,,2020-07-20T18:00:00
-76.59944444444444,44.223333333333336,20,,,34,6104142.2020.7.20.14,ON,KINGSTON CLIMATE,,,,,,62,,,2020,ND,NA,14,99.9,0,2020,27.4,,2020-07-20 14:00:00,7,20,,6104142,27,23,7,19.3,,2020-07-20T19:00:00
-76.59944444444444,44.223333333333336,20,,,34,6104142.2020.7.20.15,ON,KINGSTON CLIMATE,,,,,,60,,,2020,ND,NA,15,99.94,0,2020,27.5,,2020-07-20 15:00:00,7,20,,6104142,30,23,7,19.1,,2020-07-20T20:00:00
-76.59944444444444,44.223333333333336,20,,,33,6104142.2020.7.20.16,ON,KINGSTON CLIMATE,,,,,,63,,,2020,ND,NA,16,99.96,0,2020,26.5,,2020-07-20 16:00:00,7,20,,6104142,26,24,7,19.0,,2020-07-20T21:00:00
-76.59944444444444,44.223333333333336,20,,,33,6104142.2020.7.20.17,ON,KINGSTON CLIMATE,,,,,,57,,,2020,ND,NA,17,99.96,0,2020,27.4,,2020-07-20 17:00:00,7,20,,6104142,20,25,7,18.1,,2020-07-20T22:00:00
-76.59944444444444,44.223333333333336,20,,,32,6104142.2020.7.20.18,ON,KINGSTON CLIMATE,,,,,,52,,,2020,ND,NA,18,100.0,0,2020,26.9,,2020-07-20 18:00:00,7,20,,6104142,13,30,7,16.2,,2020-07-20T23:00:00
-76.59944444444444,44.223333333333336,20,,,30,6104142.2020.7.20.19,ON,KINGSTON CLIMATE,,,,,,52,,,2020,ND,NA,19,100.05,0,2020,25.7,,2020-07-20 19:00:00,7,21,,6104142,17,29,7,15.1,,2020-07-21T00:00:00
-76.59944444444444,44.223333333333336,20,,,28,6104142.2020.7.20.20,ON,KINGSTON CLIMATE,,,,,,59,,,2020,ND,NA,20,100.12,0,2020,23.7,,2020-07-20 20:00:00,7,21,,6104142,11,29,7,15.2,,2020-07-21T01:00:00
-76.59944444444444,44.223333333333336,20,,,27,6104142.2020.7.20.21,ON,KINGSTON CLIMATE,,,,,,62,,,2020,ND,NA,21,100.22,0,2020,22.9,,2020-07-20 21:00:00,7,21,,6104142,10,28,7,15.3,,2020-07-21T02:00:00
-76.59944444444444,44.223333333333336,20,,,25,6104142.2020.7.20.22,ON,KINGSTON CLIMATE,,,,,,68,,,2020,ND,NA,22,100.29,0,2020,21.3,,2020-07-20 22:00:00,7,21,,6104142,11,29,7,15.2,,2020-07-21T03:00:00
-76.59944444444444,44.223333333333336,20,,,,6104142.2020.7.20.23,ON,KINGSTON CLIMATE,,,,,,75,,,2020,ND,NA,23,100.32,0,2020,19.5,,2020-07-20 23:00:00,7,21,,6104142,10,28,7,15.1,,2020-07-21T04:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.0,ON,KINGSTON CLIMATE,,,,,,81,,,2020,ND,NA,0,100.33,0,2020,18.2,,2020-07-21 00:00:00,7,21,,6104142,7,27,7,15.0,,2020-07-21T05:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.1,ON,KINGSTON CLIMATE,,,,,,82,,,2020,ND,NA,1,100.36,0,2020,18.3,,2020-07-21 01:00:00,7,21,,6104142,12,27,7,15.2,,2020-07-21T06:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.2,ON,KINGSTON CLIMATE,,,,,,91,,,2020,ND,NA,2,100.39,0,2020,17.4,,2020-07-21 02:00:00,7,21,,6104142,10,27,7,15.8,,2020-07-21T07:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.3,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,3,100.42,0,2020,16.5,,2020-07-21 03:00:00,7,21,,6104142,10,32,7,16.5,,2020-07-21T08:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.4,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,4,100.45,0,2020,16.3,,2020-07-21 04:00:00,7,21,,6104142,7,33,7,16.3,,2020-07-21T09:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.5,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,5,100.51,0,2020,17.0,,2020-07-21 05:00:00,7,21,,6104142,11,34,7,17.0,,2020-07-21T10:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.6,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,6,100.58,0,2020,17.8,,2020-07-21 06:00:00,7,21,,6104142,10,34,7,17.7,,2020-07-21T11:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.7,ON,KINGSTON CLIMATE,,,,,,96,,,2020,ND,NA,7,100.65,0,2020,19.1,,2020-07-21 07:00:00,7,21,,6104142,13,34,7,18.5,,2020-07-21T12:00:00
-76.59944444444444,44.223333333333336,21,,,26,6104142.2020.7.21.8,ON,KINGSTON CLIMATE,,,,,,81,,,2020,ND,NA,8,100.67,0,2020,20.6,,2020-07-21 08:00:00,7,21,,6104142,10,2,7,17.2,,2020-07-21T13:00:00
-76.59944444444444,44.223333333333336,21,,,27,6104142.2020.7.21.9,ON,KINGSTON CLIMATE,,,,,,72,,,2020,ND,NA,9,100.67,0,2020,21.8,,2020-07-21 09:00:00,7,21,,6104142,3,11,7,16.6,,2020-07-21T14:00:00
-76.59944444444444,44.223333333333336,21,,,27,6104142.2020.7.21.10,ON,KINGSTON CLIMATE,,,,,,77,,,2020,ND,NA,10,100.71,0,2020,21.7,,2020-07-21 10:00:00,7,21,,6104142,9,15,7,17.6,,2020-07-21T15:00:00
-76.59944444444444,44.223333333333336,21,,,30,6104142.2020.7.21.11,ON,KINGSTON CLIMATE,,,,,,81,,,2020,ND,NA,11,100.73,0,2020,22.7,,2020-07-21 11:00:00,7,21,,6104142,10,18,7,19.1,,2020-07-21T16:00:00
-76.59944444444444,44.223333333333336,21,,,29,6104142.2020.7.21.12,ON,KINGSTON CLIMATE,,,,,,77,,,2020,ND,NA,12,100.7,0,2020,22.8,,2020-07-21 12:00:00,7,21,,6104142,10,16,7,18.6,,2020-07-21T17:00:00
-76.59944444444444,44.223333333333336,21,,,29,6104142.2020.7.21.13,ON,KINGSTON CLIMATE,,,,,,77,,,2020,ND,NA,13,100.7,0.1,2020,22.9,,2020-07-21 13:00:00,7,21,,6104142,14,17,7,18.6,,2020-07-21T18:00:00
-76.59944444444444,44.223333333333336,21,,,30,6104142.2020.7.21.14,ON,KINGSTON CLIMATE,,,,,,76,,,2020,ND,NA,14,100.67,0,2020,23.3,,2020-07-21 14:00:00,7,21,,6104142,11,18,7,18.9,,2020-07-21T19:00:00
-76.59944444444444,44.223333333333336,21,,,30,6104142.2020.7.21.15,ON,KINGSTON CLIMATE,,,,,,77,,,2020,ND,NA,15,100.67,0,2020,23.1,,2020-07-21 15:00:00,7,21,,6104142,15,20,7,18.9,,2020-07-21T20:00:00
-76.59944444444444,44.223333333333336,21,,,31,6104142.2020.7.21.16,ON,KINGSTON CLIMATE,,,,,,66,,,2020,ND,NA,16,100.62,0,2020,24.9,,2020-07-21 16:00:00,7,21,,6104142,10,22,7,18.1,,2020-07-21T21:00:00
-76.59944444444444,44.223333333333336,21,,,30,6104142.2020.7.21.17,ON,KINGSTON CLIMATE,,,,,,70,,,2020,ND,NA,17,100.59,0,2020,23.9,,2020-07-21 17:00:00,7,21,,6104142,12,17,7,18.1,,2020-07-21T22:00:00
-76.59944444444444,44.223333333333336,21,,,29,6104142.2020.7.21.18,ON,KINGSTON CLIMATE,,,,,,72,,,2020,ND,NA,18,100.58,0,2020,23.1,,2020-07-21 18:00:00,7,21,,6104142,11,18,7,17.8,,2020-07-21T23:00:00
-76.59944444444444,44.223333333333336,21,,,28,6104142.2020.7.21.19,ON,KINGSTON CLIMATE,,,,,,74,,,2020,ND,NA,19,100.58,0,2020,22.3,,2020-07-21 19:00:00,7,22,,6104142,9,19,7,17.4,,2020-07-22T00:00:00
-76.59944444444444,44.223333333333336,21,,,27,6104142.2020.7.21.20,ON,KINGSTON CLIMATE,,,,,,79,,,2020,ND,NA,20,100.6,0,2020,21.4,,2020-07-21 20:00:00,7,22,,6104142,7,18,7,17.7,,2020-07-22T01:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.21,ON,KINGSTON CLIMATE,,,,,,97,,,2020,ND,NA,21,100.59,0,2020,18.9,,2020-07-21 21:00:00,7,22,,6104142,0,0,7,18.4,,2020-07-22T02:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.22,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,22,100.61,0,2020,18.6,,2020-07-21 22:00:00,7,22,,6104142,0,0,7,18.6,,2020-07-22T03:00:00
-76.59944444444444,44.223333333333336,21,,,,6104142.2020.7.21.23,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,23,100.61,0,2020,18.8,,2020-07-21 23:00:00,7,22,,6104142,0,0,7,18.7,,2020-07-22T04:00:00
-76.59944444444444,44.223333333333336,22,,,,6104142.2020.7.22.0,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,0,100.58,0,2020,17.8,,2020-07-22 00:00:00,7,22,,6104142,0,0,7,17.7,,2020-07-22T05:00:00
-76.59944444444444,44.223333333333336,22,,,,6104142.2020.7.22.1,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,1,100.56,0,2020,17.1,,2020-07-22 01:00:00,7,22,,6104142,5,35,7,17.1,,2020-07-22T06:00:00
-76.59944444444444,44.223333333333336,22,,,,6104142.2020.7.22.2,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,2,100.52,0,2020,16.9,,2020-07-22 02:00:00,7,22,,6104142,4,1,7,16.8,,2020-07-22T07:00:00
-76.59944444444444,44.223333333333336,22,,,,6104142.2020.7.22.3,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,3,100.56,0,2020,17.4,,2020-07-22 03:00:00,7,22,,6104142,4,36,7,17.4,,2020-07-22T08:00:00
-76.59944444444444,44.223333333333336,22,,,,6104142.2020.7.22.4,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,4,100.56,0,2020,18.7,,2020-07-22 04:00:00,7,22,,6104142,7,3,7,18.7,,2020-07-22T09:00:00
-76.59944444444444,44.223333333333336,22,,,,6104142.2020.7.22.5,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,5,100.56,0,2020,19.0,,2020-07-22 05:00:00,7,22,,6104142,7,5,7,18.9,,2020-07-22T10:00:00
-76.59944444444444,44.223333333333336,22,,,,6104142.2020.7.22.6,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,6,100.53,0,2020,19.4,,2020-07-22 06:00:00,7,22,,6104142,9,5,7,19.4,,2020-07-22T11:00:00
-76.59944444444444,44.223333333333336,22,,,,6104142.2020.7.22.7,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,7,100.53,0,2020,19.8,,2020-07-22 07:00:00,7,22,,6104142,9,6,7,19.8,,2020-07-22T12:00:00
-76.59944444444444,44.223333333333336,22,,,29,6104142.2020.7.22.8,ON,KINGSTON CLIMATE,,,,,,96,,,2020,ND,NA,8,100.5,0,2020,21.0,,2020-07-22 08:00:00,7,22,,6104142,10,6,7,20.3,,2020-07-22T13:00:00
-76.59944444444444,44.223333333333336,22,,,29,6104142.2020.7.22.9,ON,KINGSTON CLIMATE,,,,,,84,,,2020,ND,NA,9,100.48,0,2020,22.2,,2020-07-22 09:00:00,7,22,,6104142,10,6,7,19.3,,2020-07-22T14:00:00
-76.59944444444444,44.223333333333336,22,,,30,6104142.2020.7.22.10,ON,KINGSTON CLIMATE,,,,,,88,,,2020,ND,NA,10,100.48,0.2,2020,22.1,,2020-07-22 10:00:00,7,22,,6104142,12,11,7,20.0,,2020-07-22T15:00:00
-76.59944444444444,44.223333333333336,22,,,30,6104142.2020.7.22.11,ON,KINGSTON CLIMATE,,,,,,80,,,2020,ND,NA,11,100.48,0,2020,22.9,,2020-07-22 11:00:00,7,22,,6104142,4,10,7,19.1,,2020-07-22T16:00:00
-76.59944444444444,44.223333333333336,22,,,32,6104142.2020.7.22.12,ON,KINGSTON CLIMATE,,,,,,90,,,2020,ND,NA,12,100.43,0,2020,23.1,,2020-07-22 12:00:00,7,22,,6104142,13,15,7,21.4,,2020-07-22T17:00:00
-76.59944444444444,44.223333333333336,22,,,33,6104142.2020.7.22.13,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,13,100.4,0,2020,22.9,,2020-07-22 13:00:00,7,22,,6104142,13,19,7,22.9,,2020-07-22T18:00:00
-76.59944444444444,44.223333333333336,22,,,32,6104142.2020.7.22.14,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,14,100.39,0.2,2020,22.3,,2020-07-22 14:00:00,7,22,,6104142,19,19,7,22.2,,2020-07-22T19:00:00
-76.59944444444444,44.223333333333336,22,,,32,6104142.2020.7.22.15,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,15,100.32,0,2020,22.4,,2020-07-22 15:00:00,7,22,,6104142,9,18,7,22.4,,2020-07-22T20:00:00
-76.59944444444444,44.223333333333336,22,,,35,6104142.2020.7.22.16,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,16,100.25,0,2020,23.8,,2020-07-22 16:00:00,7,22,,6104142,11,17,7,23.8,,2020-07-22T21:00:00
-76.59944444444444,44.223333333333336,22,,,34,6104142.2020.7.22.17,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,17,100.22,0,2020,23.3,,2020-07-22 17:00:00,7,22,,6104142,11,18,7,23.3,,2020-07-22T22:00:00
-76.59944444444444,44.223333333333336,22,,,33,6104142.2020.7.22.18,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,18,100.19,0,2020,23.0,,2020-07-22 18:00:00,7,22,,6104142,12,18,7,23.0,,2020-07-22T23:00:00
-76.59944444444444,44.223333333333336,22,,,33,6104142.2020.7.22.19,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,19,100.18,0,2020,23.0,,2020-07-22 19:00:00,7,23,,6104142,8,16,7,23.0,,2020-07-23T00:00:00
-76.59944444444444,44.223333333333336,22,,,33,6104142.2020.7.22.20,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,20,100.15,0,2020,23.0,,2020-07-22 20:00:00,7,23,,6104142,11,16,7,23.0,,2020-07-23T01:00:00
-76.59944444444444,44.223333333333336,22,,,34,6104142.2020.7.22.21,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,21,100.2,0,2020,23.2,,2020-07-22 21:00:00,7,23,,6104142,14,19,7,23.2,,2020-07-23T02:00:00
-76.59944444444444,44.223333333333336,22,,,35,6104142.2020.7.22.22,ON,KINGSTON CLIMATE,,,,,,100,,,2020,ND,NA,22,100.18,0,2020,23.7,,2020-07-22 22:00:00,7,23,,6104142,12,20,7,23.7,,2020-07-23T03:00:00
