x,y,WIND_DIRECTION,UTC_YEAR,DEW_POINT_TEMP,WINDCHILL_FLAG,WIND_SPEED_FLAG,LOCAL_DATE,STATION_PRESSURE_FLAG,TEMP,RELATIVE_HUMIDITY,LOCAL_HOUR,PRECIP_AMOUNT,WIND_DIRECTION_FLAG,WINDCHILL,LOCAL_MONTH,PRECIP_AMOUNT_FLAG,TEMP_FLAG,DEW_POINT_TEMP_FLAG,WEATHER_ENG_DESC,ID,HUMIDEX_FLAG,WEATHER_FRE_DESC,UTC_DATE,STATION_NAME,HUMIDEX,UTC_MONTH,LOCAL_YEAR,VISIBILITY_FLAG,UTC_DAY,WIND_SPEED,PROVINCE_CODE,RELATIVE_HUMIDITY_FLAG,LOCAL_DAY,CLIMATE_IDENTIFIER,VISIBILITY,STATION_PRESSURE
-76.59944444444444,44.223333333333336,16,2018,-7.6,,,2018-04-09 10:00:00,,-0.1,57,10,0,,-4,4,,,,NA,6104142.2018.4.9.10,,ND,2018-04-09T15:00:00,KINGSTON CLIMATE,,4,2018,,9,13,ON,,9,6104142,,101.15
-76.59944444444444,44.223333333333336,17,2018,-8.3,,,2018-04-09 11:00:00,,-0.1,54,11,0,,-5,4,,,,NA,6104142.2018.4.9.11,,ND,2018-04-09T16:00:00,KINGSTON CLIMATE,,4,2018,,9,19,ON,,9,6104142,,101.16
-76.59944444444444,44.223333333333336,18,2018,-7.8,,,2018-04-09 12:00:00,,0.3,54,12,0,,,4,,,,NA,6104142.2018.4.9.12,,ND,2018-04-09T17:00:00,KINGSTON CLIMATE,,4,2018,,9,18,ON,,9,6104142,,101.12
-76.59944444444444,44.223333333333336,18,2018,-6.3,,,2018-04-09 13:00:00,,1.3,57,13,0,,,4,,,,NA,6104142.2018.4.9.13,,ND,2018-04-09T18:00:00,KINGSTON CLIMATE,,4,2018,,9,20,ON,,9,6104142,,101.08
-76.59944444444444,44.223333333333336,18,2018,-5.6,,,2018-04-09 14:00:00,,0.9,62,14,0,,,4,,,,NA,6104142.2018.4.9.14,,ND,2018-04-09T19:00:00,KINGSTON CLIMATE,,4,2018,,9,21,ON,,9,6104142,,101.04
-76.59944444444444,44.223333333333336,18,2018,-5.4,,,2018-04-09 15:00:00,,0.5,65,15,0,,,4,,,,NA,6104142.2018.4.9.15,,ND,2018-04-09T20:00:00,KINGSTON CLIMATE,,4,2018,,9,21,ON,,9,6104142,,101.01
-76.59944444444444,44.223333333333336,18,2018,-5.2,,,2018-04-09 16:00:00,,0.8,64,16,0,,,4,,,,NA,6104142.2018.4.9.16,,ND,2018-04-09T21:00:00,KINGSTON CLIMATE,,4,2018,,9,18,ON,,9,6104142,,100.99
-76.59944444444444,44.223333333333336,18,2018,-4.7,,,2018-04-09 17:00:00,,0.6,67,17,0,,,4,,,,NA,6104142.2018.4.9.17,,ND,2018-04-09T22:00:00,KINGSTON CLIMATE,,4,2018,,9,16,ON,,9,6104142,,100.97
-76.59944444444444,44.223333333333336,19,2018,-4.4,,,2018-04-09 18:00:00,,0.3,71,18,0,,,4,,,,NA,6104142.2018.4.9.18,,ND,2018-04-09T23:00:00,KINGSTON CLIMATE,,4,2018,,9,16,ON,,9,6104142,,100.99
-76.59944444444444,44.223333333333336,21,2018,-4.8,,,2018-04-09 19:00:00,,-0.1,71,19,0,,-4,4,,,,NA,6104142.2018.4.9.19,,ND,2018-04-10T00:00:00,KINGSTON CLIMATE,,4,2018,,10,11,ON,,9,6104142,,101.02
-76.59944444444444,44.223333333333336,20,2018,-4.7,,,2018-04-09 20:00:00,,-0.3,72,20,0,,-4,4,,,,NA,6104142.2018.4.9.20,,ND,2018-04-10T01:00:00,KINGSTON CLIMATE,,4,2018,,10,10,ON,,9,6104142,,101.06
-76.59944444444444,44.223333333333336,22,2018,-5.5,,,2018-04-09 21:00:00,,-0.6,70,21,0,,-3,4,,,,NA,6104142.2018.4.9.21,,ND,2018-04-10T02:00:00,KINGSTON CLIMATE,,4,2018,,10,8,ON,,9,6104142,,101.08
-76.59944444444444,44.223333333333336,24,2018,-5.3,,,2018-04-09 22:00:00,,-0.8,72,22,0,,-3,4,,,,NA,6104142.2018.4.9.22,,ND,2018-04-10T03:00:00,KINGSTON CLIMATE,,4,2018,,10,7,ON,,9,6104142,,101.03
-76.59944444444444,44.223333333333336,26,2018,-5.3,,,2018-04-09 23:00:00,,-1.0,73,23,0,,-3,4,,,,NA,6104142.2018.4.9.23,,ND,2018-04-10T04:00:00,KINGSTON CLIMATE,,4,2018,,10,5,ON,,9,6104142,,101.02
-76.59944444444444,44.223333333333336,24,2018,-4.7,,,2018-04-10 00:00:00,,-0.9,75,0,0,,-3,4,,,,NA,6104142.2018.4.10.0,,ND,2018-04-10T05:00:00,KINGSTON CLIMATE,,4,2018,,10,5,ON,,10,6104142,,101.01
-76.59944444444444,44.223333333333336,24,2018,-4.8,,,2018-04-10 01:00:00,,-1.2,77,1,0,,-3,4,,,,NA,6104142.2018.4.10.1,,ND,2018-04-10T06:00:00,KINGSTON CLIMATE,,4,2018,,10,5,ON,,10,6104142,,101.01
-76.59944444444444,44.223333333333336,28,2018,-5.9,,,2018-04-10 02:00:00,,-1.2,70,2,0,,-3,4,,,,NA,6104142.2018.4.10.2,,ND,2018-04-10T07:00:00,KINGSTON CLIMATE,,4,2018,,10,5,ON,,10,6104142,,100.99
-76.59944444444444,44.223333333333336,30,2018,-6.2,,,2018-04-10 03:00:00,,-1.5,70,3,0,,-4,4,,,,NA,6104142.2018.4.10.3,,ND,2018-04-10T08:00:00,KINGSTON CLIMATE,,4,2018,,10,6,ON,,10,6104142,,100.99
-76.59944444444444,44.223333333333336,30,2018,-6.4,,,2018-04-10 04:00:00,,-2.0,72,4,0,,-5,4,,,,NA,6104142.2018.4.10.4,,ND,2018-04-10T09:00:00,KINGSTON CLIMATE,,4,2018,,10,7,ON,,10,6104142,,101.01
-76.59944444444444,44.223333333333336,26,2018,-6.1,,,2018-04-10 05:00:00,,-1.6,71,5,0,,-3,4,,,,NA,6104142.2018.4.10.5,,ND,2018-04-10T10:00:00,KINGSTON CLIMATE,,4,2018,,10,5,ON,,10,6104142,,101.02
-76.59944444444444,44.223333333333336,27,2018,-6.1,,,2018-04-10 06:00:00,,-1.4,71,6,0,,-4,4,,,,NA,6104142.2018.4.10.6,,ND,2018-04-10T11:00:00,KINGSTON CLIMATE,,4,2018,,10,8,ON,,10,6104142,,101.06
-76.59944444444444,44.223333333333336,26,2018,-5.7,,,2018-04-10 07:00:00,,-0.7,69,7,0,,-4,4,,,,NA,6104142.2018.4.10.7,,ND,2018-04-10T12:00:00,KINGSTON CLIMATE,,4,2018,,10,9,ON,,10,6104142,,101.11
-76.59944444444444,44.223333333333336,24,2018,-5.8,,,2018-04-10 08:00:00,,1.0,61,8,0,,,4,,,,NA,6104142.2018.4.10.8,,ND,2018-04-10T13:00:00,KINGSTON CLIMATE,,4,2018,,10,9,ON,,10,6104142,,101.12
-76.59944444444444,44.223333333333336,25,2018,-6.7,,,2018-04-10 09:00:00,,1.6,54,9,0,,,4,,,,NA,6104142.2018.4.10.9,,ND,2018-04-10T14:00:00,KINGSTON CLIMATE,,4,2018,,10,12,ON,,10,6104142,,101.14
-76.59944444444444,44.223333333333336,22,2018,-6.4,,,2018-04-10 10:00:00,,2.6,52,10,0,,,4,,,,NA,6104142.2018.4.10.10,,ND,2018-04-10T15:00:00,KINGSTON CLIMATE,,4,2018,,10,17,ON,,10,6104142,,101.14
-76.59944444444444,44.223333333333336,21,2018,-5.6,,,2018-04-10 11:00:00,,3.2,52,11,0,,,4,,,,NA,6104142.2018.4.10.11,,ND,2018-04-10T16:00:00,KINGSTON CLIMATE,,4,2018,,10,19,ON,,10,6104142,,101.09
-76.59944444444444,44.223333333333336,18,2018,-2.8,,,2018-04-10 12:00:00,,2.1,70,12,0.2,,,4,,,,NA,6104142.2018.4.10.12,,ND,2018-04-10T17:00:00,KINGSTON CLIMATE,,4,2018,,10,27,ON,,10,6104142,,101.07
-76.59944444444444,44.223333333333336,19,2018,-1.0,,,2018-04-10 13:00:00,,3.3,74,13,0,,,4,,,,NA,6104142.2018.4.10.13,,ND,2018-04-10T18:00:00,KINGSTON CLIMATE,,4,2018,,10,29,ON,,10,6104142,,101.02
-76.59944444444444,44.223333333333336,20,2018,-1.8,,,2018-04-10 14:00:00,,3.5,68,14,0,,,4,,,,NA,6104142.2018.4.10.14,,ND,2018-04-10T19:00:00,KINGSTON CLIMATE,,4,2018,,10,26,ON,,10,6104142,,100.98
-76.59944444444444,44.223333333333336,19,2018,-0.9,,,2018-04-10 15:00:00,,3.7,72,15,0,,,4,,,,NA,6104142.2018.4.10.15,,ND,2018-04-10T20:00:00,KINGSTON CLIMATE,,4,2018,,10,25,ON,,10,6104142,,100.94
-76.59944444444444,44.223333333333336,20,2018,-3.6,,,2018-04-10 16:00:00,,3.5,60,16,0,,,4,,,,NA,6104142.2018.4.10.16,,ND,2018-04-10T21:00:00,KINGSTON CLIMATE,,4,2018,,10,22,ON,,10,6104142,,100.92
-76.59944444444444,44.223333333333336,23,2018,-4.5,,,2018-04-10 17:00:00,,4.1,53,17,0,,,4,,,,NA,6104142.2018.4.10.17,,ND,2018-04-10T22:00:00,KINGSTON CLIMATE,,4,2018,,10,19,ON,,10,6104142,,100.91
-76.59944444444444,44.223333333333336,23,2018,-4.5,,,2018-04-10 18:00:00,,3.2,57,18,0,,,4,,,,NA,6104142.2018.4.10.18,,ND,2018-04-10T23:00:00,KINGSTON CLIMATE,,4,2018,,10,19,ON,,10,6104142,,100.92
-76.59944444444444,44.223333333333336,22,2018,-4.2,,,2018-04-10 19:00:00,,1.7,65,19,0,,,4,,,,NA,6104142.2018.4.10.19,,ND,2018-04-11T00:00:00,KINGSTON CLIMATE,,4,2018,,11,11,ON,,10,6104142,,100.94
-76.59944444444444,44.223333333333336,23,2018,-4.9,,,2018-04-10 20:00:00,,1.1,65,20,0,,,4,,,,NA,6104142.2018.4.10.20,,ND,2018-04-11T01:00:00,KINGSTON CLIMATE,,4,2018,,11,10,ON,,10,6104142,,100.95
-76.59944444444444,44.223333333333336,22,2018,-3.9,,,2018-04-10 21:00:00,,0.4,73,21,0,,,4,,,,NA,6104142.2018.4.10.21,,ND,2018-04-11T02:00:00,KINGSTON CLIMATE,,4,2018,,11,12,ON,,10,6104142,,100.98
-76.59944444444444,44.223333333333336,22,2018,-3.1,,,2018-04-10 22:00:00,,0.0,79,22,0,,-4,4,,,,NA,6104142.2018.4.10.22,,ND,2018-04-11T03:00:00,KINGSTON CLIMATE,,4,2018,,11,13,ON,,10,6104142,,100.98
-76.59944444444444,44.223333333333336,23,2018,-1.8,,,2018-04-10 23:00:00,,0.1,87,23,0,,,4,,,,NA,6104142.2018.4.10.23,,ND,2018-04-11T04:00:00,KINGSTON CLIMATE,,4,2018,,11,12,ON,,10,6104142,,100.97
-76.59944444444444,44.223333333333336,21,2018,-2.1,,,2018-04-11 00:00:00,,-0.4,89,0,0,,-4,4,,,,NA,6104142.2018.4.11.0,,ND,2018-04-11T05:00:00,KINGSTON CLIMATE,,4,2018,,11,12,ON,,11,6104142,,100.96
-76.59944444444444,44.223333333333336,21,2018,-0.9,,,2018-04-11 01:00:00,,-0.1,94,1,0,,-3,4,,,,NA,6104142.2018.4.11.1,,ND,2018-04-11T06:00:00,KINGSTON CLIMATE,,4,2018,,11,8,ON,,11,6104142,,100.96
-76.59944444444444,44.223333333333336,20,2018,-1.5,,,2018-04-11 02:00:00,,-0.1,90,2,0,,-3,4,,,,NA,6104142.2018.4.11.2,,ND,2018-04-11T07:00:00,KINGSTON CLIMATE,,4,2018,,11,8,ON,,11,6104142,,100.93
-76.59944444444444,44.223333333333336,20,2018,-1.4,,,2018-04-11 03:00:00,,0.3,89,3,0,,,4,,,,NA,6104142.2018.4.11.3,,ND,2018-04-11T08:00:00,KINGSTON CLIMATE,,4,2018,,11,6,ON,,11,6104142,,100.87
-76.59944444444444,44.223333333333336,17,2018,-1.2,,,2018-04-11 04:00:00,,-0.3,93,4,0,,-3,4,,,,NA,6104142.2018.4.11.4,,ND,2018-04-11T09:00:00,KINGSTON CLIMATE,,4,2018,,11,7,ON,,11,6104142,,100.84
-76.59944444444444,44.223333333333336,19,2018,-2.0,,,2018-04-11 05:00:00,,-0.3,89,5,0,,-4,4,,,,NA,6104142.2018.4.11.5,,ND,2018-04-11T10:00:00,KINGSTON CLIMATE,,4,2018,,11,11,ON,,11,6104142,,100.79
-76.59944444444444,44.223333333333336,19,2018,-2.1,,,2018-04-11 06:00:00,,-0.3,88,6,0,,-3,4,,,,NA,6104142.2018.4.11.6,,ND,2018-04-11T11:00:00,KINGSTON CLIMATE,,4,2018,,11,9,ON,,11,6104142,,100.82
-76.59944444444444,44.223333333333336,19,2018,-1.0,,,2018-04-11 07:00:00,,1.6,83,7,0,,,4,,,,NA,6104142.2018.4.11.7,,ND,2018-04-11T12:00:00,KINGSTON CLIMATE,,4,2018,,11,13,ON,,11,6104142,,100.81
-76.59944444444444,44.223333333333336,18,2018,-0.6,,,2018-04-11 08:00:00,,2.2,81,8,0,,,4,,,,NA,6104142.2018.4.11.8,,ND,2018-04-11T13:00:00,KINGSTON CLIMATE,,4,2018,,11,17,ON,,11,6104142,,100.76
-76.59944444444444,44.223333333333336,18,2018,-0.9,,,2018-04-11 09:00:00,,3.2,75,9,0,,,4,,,,NA,6104142.2018.4.11.9,,ND,2018-04-11T14:00:00,KINGSTON CLIMATE,,4,2018,,11,21,ON,,11,6104142,,100.77
-76.59944444444444,44.223333333333336,17,2018,-0.1,,,2018-04-11 10:00:00,,3.3,78,10,0,,,4,,,,NA,6104142.2018.4.11.10,,ND,2018-04-11T15:00:00,KINGSTON CLIMATE,,4,2018,,11,23,ON,,11,6104142,,100.72
-76.59944444444444,44.223333333333336,17,2018,0.2,,,2018-04-11 11:00:00,,3.8,78,11,0,,,4,,,,NA,6104142.2018.4.11.11,,ND,2018-04-11T16:00:00,KINGSTON CLIMATE,,4,2018,,11,22,ON,,11,6104142,,100.64
-76.59944444444444,44.223333333333336,18,2018,0.1,,,2018-04-11 12:00:00,,5.1,70,12,0,,,4,,,,NA,6104142.2018.4.11.12,,ND,2018-04-11T17:00:00,KINGSTON CLIMATE,,4,2018,,11,26,ON,,11,6104142,,100.56
-76.59944444444444,44.223333333333336,18,2018,-0.3,,,2018-04-11 13:00:00,,4.6,70,13,0,,,4,,,,NA,6104142.2018.4.11.13,,ND,2018-04-11T18:00:00,KINGSTON CLIMATE,,4,2018,,11,25,ON,,11,6104142,,100.5
-76.59944444444444,44.223333333333336,18,2018,-0.5,,,2018-04-11 14:00:00,,4.1,72,14,0,,,4,,,,NA,6104142.2018.4.11.14,,ND,2018-04-11T19:00:00,KINGSTON CLIMATE,,4,2018,,11,26,ON,,11,6104142,,100.44
-76.59944444444444,44.223333333333336,20,2018,-2.6,,,2018-04-11 15:00:00,,5.0,58,15,0,,,4,,,,NA,6104142.2018.4.11.15,,ND,2018-04-11T20:00:00,KINGSTON CLIMATE,,4,2018,,11,28,ON,,11,6104142,,100.41
-76.59944444444444,44.223333333333336,22,2018,0.1,,,2018-04-11 16:00:00,,3.6,78,16,0,,,4,,,,NA,6104142.2018.4.11.16,,ND,2018-04-11T21:00:00,KINGSTON CLIMATE,,4,2018,,11,20,ON,,11,6104142,,100.42
-76.59944444444444,44.223333333333336,23,2018,0.3,,,2018-04-11 17:00:00,,3.3,81,17,0,,,4,,,,NA,6104142.2018.4.11.17,,ND,2018-04-11T22:00:00,KINGSTON CLIMATE,,4,2018,,11,22,ON,,11,6104142,,100.43
-76.59944444444444,44.223333333333336,22,2018,1.1,,,2018-04-11 18:00:00,,2.9,88,18,0.1,,,4,,,,NA,6104142.2018.4.11.18,,ND,2018-04-11T23:00:00,KINGSTON CLIMATE,,4,2018,,11,24,ON,,11,6104142,,100.44
-76.59944444444444,44.223333333333336,23,2018,0.9,,,2018-04-11 19:00:00,,2.5,89,19,0.1,,,4,,,,NA,6104142.2018.4.11.19,,ND,2018-04-12T00:00:00,KINGSTON CLIMATE,,4,2018,,12,21,ON,,11,6104142,,100.46
-76.59944444444444,44.223333333333336,21,2018,1.1,,,2018-04-11 20:00:00,,2.3,92,20,0,,,4,,,,NA,6104142.2018.4.11.20,,ND,2018-04-12T01:00:00,KINGSTON CLIMATE,,4,2018,,12,14,ON,,11,6104142,,100.5
-76.59944444444444,44.223333333333336,22,2018,1.1,,,2018-04-11 21:00:00,,2.3,91,21,0,,,4,,,,NA,6104142.2018.4.11.21,,ND,2018-04-12T02:00:00,KINGSTON CLIMATE,,4,2018,,12,11,ON,,11,6104142,,100.54
-76.59944444444444,44.223333333333336,22,2018,0.9,,,2018-04-11 22:00:00,,1.9,93,22,0,,,4,,,,NA,6104142.2018.4.11.22,,ND,2018-04-12T03:00:00,KINGSTON CLIMATE,,4,2018,,12,11,ON,,11,6104142,,100.54
-76.59944444444444,44.223333333333336,20,2018,0.7,,,2018-04-11 23:00:00,,1.6,94,23,0,,,4,,,,NA,6104142.2018.4.11.23,,ND,2018-04-12T04:00:00,KINGSTON CLIMATE,,4,2018,,12,8,ON,,11,6104142,,100.52
-76.59944444444444,44.223333333333336,19,2018,1.3,,,2018-04-12 00:00:00,,2.0,95,0,0,,,4,,,,NA,6104142.2018.4.12.0,,ND,2018-04-12T05:00:00,KINGSTON CLIMATE,,4,2018,,12,10,ON,,12,6104142,,100.55
-76.59944444444444,44.223333333333336,19,2018,0.9,,,2018-04-12 01:00:00,,1.5,96,1,0,,,4,,,,NA,6104142.2018.4.12.1,,ND,2018-04-12T06:00:00,KINGSTON CLIMATE,,4,2018,,12,10,ON,,12,6104142,,100.51
-76.59944444444444,44.223333333333336,20,2018,0.2,,,2018-04-12 02:00:00,,0.7,96,2,0,,,4,,,,NA,6104142.2018.4.12.2,,ND,2018-04-12T07:00:00,KINGSTON CLIMATE,,4,2018,,12,9,ON,,12,6104142,,100.48
-76.59944444444444,44.223333333333336,19,2018,0.7,,,2018-04-12 03:00:00,,1.1,97,3,0,,,4,,,,NA,6104142.2018.4.12.3,,ND,2018-04-12T08:00:00,KINGSTON CLIMATE,,4,2018,,12,6,ON,,12,6104142,,100.47
-76.59944444444444,44.223333333333336,18,2018,0.0,,,2018-04-12 04:00:00,,0.4,98,4,0,,,4,,,,NA,6104142.2018.4.12.4,,ND,2018-04-12T09:00:00,KINGSTON CLIMATE,,4,2018,,12,6,ON,,12,6104142,,100.46
-76.59944444444444,44.223333333333336,26,2018,-0.3,,,2018-04-12 05:00:00,,0.0,98,5,0,,-1,4,,,,NA,6104142.2018.4.12.5,,ND,2018-04-12T10:00:00,KINGSTON CLIMATE,,4,2018,,12,3,ON,,12,6104142,,100.51
-76.59944444444444,44.223333333333336,0,2018,-1.7,,,2018-04-12 06:00:00,,-1.4,98,6,0,,,4,,,,NA,6104142.2018.4.12.6,,ND,2018-04-12T11:00:00,KINGSTON CLIMATE,,4,2018,,12,0,ON,,12,6104142,,100.48
-76.59944444444444,44.223333333333336,0,2018,-0.3,,,2018-04-12 07:00:00,,0.0,98,7,0,,,4,,,,NA,6104142.2018.4.12.7,,ND,2018-04-12T12:00:00,KINGSTON CLIMATE,,4,2018,,12,0,ON,,12,6104142,,100.48
-76.59944444444444,44.223333333333336,12,2018,2.3,,,2018-04-12 08:00:00,,2.5,98,8,0,,,4,,,,NA,6104142.2018.4.12.8,,ND,2018-04-12T13:00:00,KINGSTON CLIMATE,,4,2018,,12,10,ON,,12,6104142,,100.37
-76.59944444444444,44.223333333333336,15,2018,1.9,,,2018-04-12 09:00:00,,2.8,94,9,0,,,4,,,,NA,6104142.2018.4.12.9,,ND,2018-04-12T14:00:00,KINGSTON CLIMATE,,4,2018,,12,12,ON,,12,6104142,,100.31
-76.59944444444444,44.223333333333336,12,2018,1.6,,,2018-04-12 10:00:00,,4.0,84,10,0,,,4,,,,NA,6104142.2018.4.12.10,,ND,2018-04-12T15:00:00,KINGSTON CLIMATE,,4,2018,,12,12,ON,,12,6104142,,100.18
-76.59944444444444,44.223333333333336,15,2018,1.4,,,2018-04-12 11:00:00,,4.5,80,11,0,,,4,,,,NA,6104142.2018.4.12.11,,ND,2018-04-12T16:00:00,KINGSTON CLIMATE,,4,2018,,12,8,ON,,12,6104142,,100.04
-76.59944444444444,44.223333333333336,10,2018,3.4,,,2018-04-12 12:00:00,,5.9,84,12,0.4,,,4,,,,NA,6104142.2018.4.12.12,,ND,2018-04-12T17:00:00,KINGSTON CLIMATE,,4,2018,,12,13,ON,,12,6104142,,99.85
-76.59944444444444,44.223333333333336,12,2018,3.3,,,2018-04-12 13:00:00,,5.7,84,13,0.2,,,4,,,,NA,6104142.2018.4.12.13,,ND,2018-04-12T18:00:00,KINGSTON CLIMATE,,4,2018,,12,15,ON,,12,6104142,,99.68
-76.59944444444444,44.223333333333336,10,2018,4.7,,,2018-04-12 14:00:00,,6.2,90,14,2.2,,,4,,,,NA,6104142.2018.4.12.14,,ND,2018-04-12T19:00:00,KINGSTON CLIMATE,,4,2018,,12,18,ON,,12,6104142,,99.47
-76.59944444444444,44.223333333333336,11,2018,5.0,,,2018-04-12 15:00:00,,6.2,92,15,1.9,,,4,,,,NA,6104142.2018.4.12.15,,ND,2018-04-12T20:00:00,KINGSTON CLIMATE,,4,2018,,12,18,ON,,12,6104142,,99.29
-76.59944444444444,44.223333333333336,14,2018,4.5,,,2018-04-12 16:00:00,,5.4,94,16,2.5,,,4,,,,NA,6104142.2018.4.12.16,,ND,2018-04-12T21:00:00,KINGSTON CLIMATE,,4,2018,,12,21,ON,,12,6104142,,99.26
-76.59944444444444,44.223333333333336,13,2018,5.1,,,2018-04-12 17:00:00,,5.7,96,17,3.5,,,4,,,,NA,6104142.2018.4.12.17,,ND,2018-04-12T22:00:00,KINGSTON CLIMATE,,4,2018,,12,24,ON,,12,6104142,,99.08
-76.59944444444444,44.223333333333336,17,2018,4.8,,,2018-04-12 18:00:00,,5.9,93,18,0,,,4,,,,NA,6104142.2018.4.12.18,,ND,2018-04-12T23:00:00,KINGSTON CLIMATE,,4,2018,,12,22,ON,,12,6104142,,99.06
-76.59944444444444,44.223333333333336,20,2018,5.3,,,2018-04-12 19:00:00,,6.2,94,19,0,,,4,,,,NA,6104142.2018.4.12.19,,ND,2018-04-13T00:00:00,KINGSTON CLIMATE,,4,2018,,13,17,ON,,12,6104142,,99.12
-76.59944444444444,44.223333333333336,19,2018,4.4,,,2018-04-12 20:00:00,,5.4,94,20,0,,,4,,,,NA,6104142.2018.4.12.20,,ND,2018-04-13T01:00:00,KINGSTON CLIMATE,,4,2018,,13,13,ON,,12,6104142,,99.11
-76.59944444444444,44.223333333333336,23,2018,6.1,,,2018-04-12 21:00:00,,7.2,92,21,0,,,4,,,,NA,6104142.2018.4.12.21,,ND,2018-04-13T02:00:00,KINGSTON CLIMATE,,4,2018,,13,15,ON,,12,6104142,,99.17
-76.59944444444444,44.223333333333336,27,2018,6.2,,,2018-04-12 22:00:00,,6.7,97,22,0,,,4,,,,NA,6104142.2018.4.12.22,,ND,2018-04-13T03:00:00,KINGSTON CLIMATE,,4,2018,,13,10,ON,,12,6104142,,99.22
-76.59944444444444,44.223333333333336,27,2018,5.9,,,2018-04-12 23:00:00,,7.6,89,23,0,,,4,,,,NA,6104142.2018.4.12.23,,ND,2018-04-13T04:00:00,KINGSTON CLIMATE,,4,2018,,13,16,ON,,12,6104142,,99.37
-76.59944444444444,44.223333333333336,28,2018,5.1,,,2018-04-13 00:00:00,,7.2,87,0,0,,,4,,,,NA,6104142.2018.4.13.0,,ND,2018-04-13T05:00:00,KINGSTON CLIMATE,,4,2018,,13,16,ON,,13,6104142,,99.54
-76.59944444444444,44.223333333333336,29,2018,4.2,,,2018-04-13 01:00:00,,6.2,87,1,0,,,4,,,,NA,6104142.2018.4.13.1,,ND,2018-04-13T06:00:00,KINGSTON CLIMATE,,4,2018,,13,14,ON,,13,6104142,,99.72
-76.59944444444444,44.223333333333336,33,2018,1.7,,,2018-04-13 02:00:00,,4.3,83,2,0,,,4,,,,NA,6104142.2018.4.13.2,,ND,2018-04-13T07:00:00,KINGSTON CLIMATE,,4,2018,,13,24,ON,,13,6104142,,99.77
-76.59944444444444,44.223333333333336,33,2018,1.1,,,2018-04-13 03:00:00,,3.5,84,3,0,,,4,,,,NA,6104142.2018.4.13.3,,ND,2018-04-13T08:00:00,KINGSTON CLIMATE,,4,2018,,13,18,ON,,13,6104142,,99.91
-76.59944444444444,44.223333333333336,34,2018,0.3,,,2018-04-13 04:00:00,,2.8,84,4,0,,,4,,,,NA,6104142.2018.4.13.4,,ND,2018-04-13T09:00:00,KINGSTON CLIMATE,,4,2018,,13,7,ON,,13,6104142,,100.06
-76.59944444444444,44.223333333333336,25,2018,0.7,,,2018-04-13 05:00:00,,2.6,87,5,0,,,4,,,,NA,6104142.2018.4.13.5,,ND,2018-04-13T10:00:00,KINGSTON CLIMATE,,4,2018,,13,7,ON,,13,6104142,,100.18
-76.59944444444444,44.223333333333336,23,2018,0.9,,,2018-04-13 06:00:00,,2.4,90,6,0,,,4,,,,NA,6104142.2018.4.13.6,,ND,2018-04-13T11:00:00,KINGSTON CLIMATE,,4,2018,,13,8,ON,,13,6104142,,100.23
-76.59944444444444,44.223333333333336,32,2018,1.2,,,2018-04-13 07:00:00,,3.2,87,7,0,,,4,,,,NA,6104142.2018.4.13.7,,ND,2018-04-13T12:00:00,KINGSTON CLIMATE,,4,2018,,13,6,ON,,13,6104142,,100.3
-76.59944444444444,44.223333333333336,35,2018,1.5,,,2018-04-13 08:00:00,,4.7,80,8,0,,,4,,,,NA,6104142.2018.4.13.8,,ND,2018-04-13T13:00:00,KINGSTON CLIMATE,,4,2018,,13,9,ON,,13,6104142,,100.33
-76.59944444444444,44.223333333333336,2,2018,1.4,,,2018-04-13 09:00:00,,4.9,78,9,0,,,4,,,,NA,6104142.2018.4.13.9,,ND,2018-04-13T14:00:00,KINGSTON CLIMATE,,4,2018,,13,11,ON,,13,6104142,,100.34
-76.59944444444444,44.223333333333336,2,2018,2.5,,,2018-04-13 10:00:00,,5.9,79,10,0,,,4,,,,NA,6104142.2018.4.13.10,,ND,2018-04-13T15:00:00,KINGSTON CLIMATE,,4,2018,,13,10,ON,,13,6104142,,100.39
-76.59944444444444,44.223333333333336,6,2018,1.4,,,2018-04-13 11:00:00,,5.3,76,11,0,,,4,,,,NA,6104142.2018.4.13.11,,ND,2018-04-13T16:00:00,KINGSTON CLIMATE,,4,2018,,13,12,ON,,13,6104142,,100.35
-76.59944444444444,44.223333333333336,5,2018,2.0,,,2018-04-13 12:00:00,,5.2,80,12,0,,,4,,,,NA,6104142.2018.4.13.12,,ND,2018-04-13T17:00:00,KINGSTON CLIMATE,,4,2018,,13,9,ON,,13,6104142,,100.34
-76.59944444444444,44.223333333333336,5,2018,2.4,,,2018-04-13 13:00:00,,5.1,83,13,0.1,,,4,,,,NA,6104142.2018.4.13.13,,ND,2018-04-13T18:00:00,KINGSTON CLIMATE,,4,2018,,13,10,ON,,13,6104142,,100.33
-76.59944444444444,44.223333333333336,3,2018,2.6,,,2018-04-13 14:00:00,,5.1,84,14,0,,,4,,,,NA,6104142.2018.4.13.14,,ND,2018-04-13T19:00:00,KINGSTON CLIMATE,,4,2018,,13,15,ON,,13,6104142,,100.26
-76.59944444444444,44.223333333333336,2,2018,2.4,,,2018-04-13 15:00:00,,5.0,84,15,0,,,4,,,,NA,6104142.2018.4.13.15,,ND,2018-04-13T20:00:00,KINGSTON CLIMATE,,4,2018,,13,12,ON,,13,6104142,,100.3
